ID,Code,Address/Intersection/Area,Latitude,Longitude,"Date of cleanup, inspection or posting",Staff hours,# staff members,Pieces of equipment used,Items to storage?,Hazmat,Yards of debris,Images?
323949,SFS30,19th Alleyway,44.0383802896775,-123.090428345128,May-20,4,3,3,No,,0,No
324043,SFS30,7th/Madison,44.0521641937949,-123.103345030311,May-20,1,1,1,No,,0,No
324126,SFS30,1468 Charnelton St,44.0436205833121,-123.095582109220,May-20,1,1,1,No,,0,No
324309,PFI10,Westmoreland,44.0155153626654,-123.083652055145,May-20,0.25,1,0,No,,0,Yes
324371,PFI10,Pin location,44.0617171960103,-123.119298525772,May-20,0,1,0,No,,0,Yes
324480,SFS30,5th/Bailey Hill,44.0541337734723,-123.145312078994,May-20,8,3,3,No,,0,No
324481,SFS30,1191 High St,44.0467927962449,-123.087847863800,May-20,8.5,3,4,No,,0,No
324482,SFS30,8 Madison St,44.0598214986556,-123.103292770614,May-20,1,1,1,No,,0,No
324483,SFS30,6th/Almaden,44.0539473443163,-123.115494844330,May-20,11.5,3,4,No,,0,No
324501,SFS30,Pitchford/Willow Creek,44.0417855874370,-123.183954584162,May-20,7,3,4,No,,0,No
324502,SFS30,Madison/Clark,44.0592860827112,-123.102559471991,May-20,5,3,4,No,,0,No
324503,SFS30,W 10th Aly/Grant,44.0481500507567,-123.120700701881,May-20,9,3,3,No,,0,No
324504,PFI10,Lone Oak,44.0985458733330,-123.121190530360,May-20,0,1,0,No,,0,Yes
324505,PFI10,Lone Oak,44.0986042304433,-123.122187491580,May-20,0,1,0,No,,0,Yes
324506,PFI10,Lone Oak,44.0985710530574,-123.121080174740,May-20,0,1,0,No,,0,Yes
324507,PFI10,Lone Oak,44.0985833328651,-123.121685184918,May-20,0.5,1,0,No,,0,Yes
324512,SFS30,114 Iowa St,44.0622134593250,-123.139307404571,May-20,0.5,1,0,No,Called NW Hazmat,0,Yes
324533,SFS30,360 Wilkie St,44.0658730063056,-123.135906551509,May-20,0.5,1,1,No,,0,No
324535,SFS30,W 5th/Lincoln,44.0543441523490,-123.097247538111,May-20,4,3,3,No,,0,No
324694,PFI10,Lone Oak,44.0985438933380,-123.121952599292,May-20,0,1,0,No,,0,Yes
324865,PFI10,AC,44.0425338597176,-123.120203953553,May-20,0,1,0,No,,0,Yes
324896,SFS30,W 4th Aly/Almaden,44.0549137351040,-123.115515607539,May-20,1,1,1,No,,0,No
324901,SFS30,5th/Almaden,44.0543612344119,-123.115947632269,May-20,32.5,7,9,Yes; expired,Called NW Hazmat,0,Yes
324937,SFS30,W 5th Aly/Adams,44.0543540892809,-123.106369711801,May-20,8.5,5,3,Yes; expired,,0,Yes
324957,SFS30,I-5/Riverview,44.0428268022109,-123.051653061836,May-20,2,1,1,No,,0,No
324962,SFS30,River Road/Beltline,44.0970327988115,-123.128354224662,May-20,21,5,4,No,,0,No
325038,PFI10,Pin location,44.0991803455827,-123.122073842524,May-20,0,1,0,No,,0,Yes
325063,SFS30,1659 Victoria Way,44.0816604251377,-123.057001270628,May-20,2.5,3,3,No,,0,No
325152,PFI10,Washington/Jefferson,44.0531986283795,-123.100956829344,May-20,0,1,0,No,,0,Yes
325153,PFI10,Washington/Jefferson,44.0530653260104,-123.101585566705,May-20,0.5,1,0,No,,0,Yes
325157,PFI10,Washington/Jefferson,44.0528815283095,-123.101269272708,May-20,0.5,1,0,No,,0,Yes
325158,PFI10,Washington/Jefferson,44.0524597423656,-123.100744471719,May-20,0.5,1,0,No,,0,Yes
325159,PFI10,Washington/Jefferson,44.0529145045839,-123.100609248243,May-20,0.5,1,0,No,,0,Yes
325168,SFS30,13th/Chambers,44.0454555472828,-123.117018020145,May-20,5.5,3,3,No,Called NW Hazmat,0,No
325383,SFS30,50 Ruby Ave,44.0982904702705,-123.130319522161,Jun-20,1,1,1,No,,0,No
325391,PFI10,Garfield,44.0429273119315,-123.122991716110,Jun-20,0,1,0,No,,0,Yes
325392,PFI10,Garfield,44.0424933167036,-123.119834078365,Jun-20,0,1,0,No,,0,Yes
325405,SFS30,Beltline/River Road,44.0971161176714,-123.128527898768,Jun-20,0.5,1,0,No,,0,No
325563,SFS30,3655 W 13th ave,44.0460326696395,-123.148160111618,May-20,15,3,3,No,,0,No
325568,SFS30,88525 Green Hill Road,44.0640994981841,-123.207771832085,Jun-20,1,1,1,No,,0,No
325584,SFS30,W 15th/Jefferson Aly,44.0433158982210,-123.101951476699,Jun-20,4,2,2,No,,0,No
325585,SFS30,5th Aly/Almaden,44.0538136431899,-123.115498416398,Jun-20,4,3,3,No,,0,No
325587,SFS30,W 7th/Garfield,44.0518463551225,-123.122772788478,Jun-20,1,1,1,No,,0,No
325588,SFS30,6th/Jefferson,44.0533087912686,-123.101822782700,May-20,1,1,1,No,,0,No
325589,SFS30,8th/Almaden,44.0509988828711,-123.115825682483,May-20,5,2,2,No,,0,No
325590,SFS30,1210 Interior St,44.0452103165972,-123.166083780238,Jun-20,12,2,2,No,,0,No
325682,SFS30,Owen Loop N/Ed Code,44.0512759547377,-123.196187647152,Jun-20,1,1,1,No,,0,No
325709,SFS30,5th Aly/Van Buren,44.0537977008350,-123.108215076152,Jun-20,21.5,3,3,No,Called NW Hazmat,0,No
325833,SFS30,Division/Moore,44.0977813736915,-123.115652634583,Jun-20,3,3,3,No,,0,No
325838,SFS30,Division,44.0958383649303,-123.107552669446,Jun-20,4,3,3,No,,0,Yes
325843,SFS30,Beltline/River Road,44.0965728546388,-123.128279589348,Jun-20,1.5,2,2,No,,0,No
325844,SFS30,Beltline/River Road,44.0965711185019,-123.128296630453,Jun-20,1.5,2,2,No,,0,No
325860,SFS30,17884 River Willamette,44.0910701337477,-123.116875335715,Jun-20,2,2,2,No,,0,No
326057,PFI10,AC,44.0422516222894,-123.119942802927,Jun-20,0,1,0,No,,0,Yes
326058,SFS30,2nd/Chambers,44.0575213085334,-123.117329766332,Jun-20,3,2,2,No,,0,No
326059,SFS30,Ross/Division,44.0978667530990,-123.120386260371,Jun-20,4,3,3,No,,0,No
326073,SFS30,W 13th/Tyler,44.0455265893342,-123.109583525640,Jun-20,11,3,3,No,,0,No
326074,SFS30,13th/Jackson,44.0455426672989,-123.107914701086,Jun-20,9,3,3,No,,0,No
326075,SFS30,796 W 13th Ave,44.0450206651065,-123.104507712152,Jun-20,9,3,3,No,,0,No
326076,SFS30,W 2nd/Taylor,44.0565740906744,-123.114040316339,Jun-20,11,3,3,No,,0,No
326080,PFI10,Westmoreland,44.0407624962585,-123.115376557242,Jun-20,0,1,0,No,,0,Yes
326081,PFI10,Westmoreland,44.0410961907529,-123.115444433412,Jun-20,0,1,0,No,,0,Yes
326082,PFI10,Westmoreland,44.0414687885068,-123.115739803851,Jun-20,0,1,0,No,,0,Yes
326083,PFI10,Westmoreland,44.0418251617845,-123.115708305176,Jun-20,0,1,0,No,,0,Yes
326084,PFI10,Westmoreland,44.0420122163250,-123.115171166173,Jun-20,0,1,0,No,,0,Yes
326085,PFI10,Westmoreland,44.0420511565199,-123.115840548386,Jun-20,0,1,0,No,,0,Yes
326086,PFI10,Westmoreland,44.0421297872931,-123.117157503777,Jun-20,0,1,0,No,,0,Yes
326087,PFI10,Westmoreland,44.0424207323625,-123.115626750201,Jun-20,0,1,0,No,,0,Yes
326088,PFI10,Westmoreland,44.0423869905802,-123.117379108818,Jun-20,0,1,0,No,,0,Yes
326089,PFI10,Westmoreland,44.0423694955014,-123.117795522608,Jun-20,0,1,0,No,,0,Yes
326090,PFI10,Westmoreland,44.0429648169788,-123.117733075351,Jun-20,0,1,0,No,,0,Yes
326180,PFI10,Monroe,44.0494682911718,-123.106145712402,Jun-20,0,1,0,No,,0,Yes
326193,SFS30,W 13th/Jackson,44.0455285504654,-123.107917836420,Jun-20,9,4,3,No,Called NW Hazmat (feces),0,Yes
326207,PFI10,Garfield,44.0425968180019,-123.119397302803,Jun-20,0.5,1,0,No,,0,Yes
326208,PFI10,Grant,44.0422421342759,-123.119876482694,Jun-20,0.5,2,0,No,,0,Yes
326209,PFI10,Grant,44.0422091096063,-123.121693902496,Jun-20,0.5,2,0,No,,0,Yes
326210,PFI10,Garfield,44.0426050645959,-123.122385536446,Jun-20,0.25,1,0,No,,0,Yes
326213,SFS30,45 Silver Lane,44.0960345225583,-123.129210044741,Jun-20,1,1,1,No,,0,No
326214,SFS30,Beltline/River Road,44.0975395298387,-123.128736756642,Jun-20,1,1,1,No,,0,No
326299,PFI10,Monroe,44.0495702115431,-123.105740881206,Jun-20,0,1,0,No,,0,Yes
326305,SFS30,Beltline/River Road,44.0975599834315,-123.128728152240,Jun-20,1,1,1,No,,0,No
326310,PFI10,Westmoreland,44.0377155686602,-123.115604958671,Jun-20,0,1,0,No,,0,Yes
326311,PFI10,Westmoreland,44.0390191221106,-123.115847646304,Jun-20,0.5,2,0,No,,0,Yes
326312,PFI10,Westmoreland,44.0390423135482,-123.115929284596,Jun-20,0.5,2,0,No,,0,Yes
326336,PFI10,Washburn,44.0380923861834,-123.068879787942,Jun-20,0,1,0,No,,0,Yes
326354,PFI10,Garfield,44.0423474638797,-123.119606058026,Jun-20,0.5,2,0,No,,0,Yes
326480,SFS30,510 Lincoln St,44.0542308878623,-123.097267386310,Jun-20,14,3,3,No,,0,No
326481,SFS30,420 W 4th Ave,44.0552269388644,-123.099136954268,Jun-20,12,3,3,No,,0,No
326483,SFS30,Pin location,44.0532574039059,-123.102291623034,Jun-20,4.5,3,3,No,,0,No
326486,SFS30,3rd Aly/Adams,44.0569852052415,-123.106367803386,Jun-20,10,3,3,No,,0,No
326488,SFS30,5th Aly/Van Buren,44.0538076982982,-123.109420937628,Jun-20,4,3,3,No,,0,No
326500,SFS30,13th/Jackson,44.0455426672989,-123.107914701086,Jun-20,4,3,3,No,,0,No
326502,SFS30,3rd Aly/Taylor,44.0560231869858,-123.113993865637,Jun-20,7,3,3,No,,0,No
326520,SFS30,2815 Roosevelt Blvd,44.0642411796807,-123.138769069495,Jun-20,1.5,3,3,No,,0,No
326678,SFS30,45 Silver Lane,44.0964862939292,-123.129140524938,Jun-20,0.5,1,0,No,,0,No
326717,PFI10,Monroe,44.0495775670824,-123.105886514029,Jun-20,0,1,0,No,,0,Yes
326761,PFI10,Garfield,44.0422504991247,-123.120710439918,Jun-20,0.5,2,0,No,,0,Yes
326762,PFI10,Garfield,44.0422760865441,-123.122136950405,Jun-20,0.5,2,0,No,,0,Yes
326763,PFI10,Delta Ponds,44.0759902986079,-123.108550248830,Jun-20,0.5,1,0,No,,0,Yes
326766,PFI10,Garfield,44.0425501803232,-123.121431092729,Jun-20,0,1,0,No,,0,Yes
326768,PFI10,AC,44.0463332280441,-123.141046749903,Jun-20,1,2,0,No,,0,Yes
326782,PFI10,EB,44.0914495238803,-123.115633634582,Jun-20,0.5,1,0,No,,0,Yes
326881,PFI10,Delta Ponds,44.0719227489907,-123.114295771249,Jun-20,0.5,1,0,No,,0,Yes
326883,SFS30,11th/Beltline,44.0481137967676,-123.172874636064,Jun-20,1,1,1,No,,0,No
326891,SFS30,West Bank Path,44.0953174468381,-123.108276525116,Jun-20,8,3,2,No,,0,No
326892,SFS30,12th Al/Grant,44.0460861079967,-123.120079207296,Jun-20,8,1,1,No,,0,No
326966,PFI10,Oak Path West,44.0471926844049,-123.136781048220,Jun-20,7.5,3,0,No,,0,Yes
326986,SFS30,1021-block Mill St,44.0482816738775,-123.085877438569,Jun-20,11,2,2,No,,0,No
326988,SFS30,14th/Lincoln,44.0442071902968,-123.096975208181,Jun-20,20,3,2,No,,0,No
327018,SFS30,4242 Commerce St,44.0489083423357,-123.167519708332,Jun-20,7,2,2,No,,0,No
327024,SFS30,1560 Grant,44.0425353917408,-123.120120135926,Jun-20,7,2,2,No,,0,No
327032,SFS30,7th/Washington,44.0521433118874,-123.100303617552,Jun-20,4,2,2,No,,0,No
327036,SFS30,1400-block W 13th Ave,44.0455325601620,-123.112280182746,Jun-20,6,2,2,No,,0,No
327043,PFI10,AC,44.0427280796624,-123.119701334947,Jun-20,0,1,0,No,,0,Yes
327127,PFI10,Westmoreland,44.0415070673953,-123.115982998608,Jun-20,0.25,1,0,No,,0,Yes
327131,PFI10,WJ,44.0578146031564,-123.101396289301,Jun-20,0.25,1,0,No,,0,Yes
327132,PFI10,WJ,44.0569387317545,-123.101507004818,Jun-20,0,1,0,No,,0,Yes
327134,PFI10,WJ,44.0569445073386,-123.101257291098,Jun-20,0,1,0,Yes; expired,,0,Yes
327135,PFI10,WJ,44.0570390540122,-123.101088313353,Jun-20,0,1,0,Yes; expired,,0,Yes
327136,PFI10,WJ,44.0570425070067,-123.101074852743,Jun-20,0,1,0,No,,0,Yes
327137,PFI10,WJ,44.0570692288971,-123.100927049958,Jun-20,0,1,0,No,,0,Yes
327141,PFI10,WJ,44.0571273469744,-123.100884979779,Jun-20,0,1,0,No,,0,Yes
327147,PFI10,WJ,44.0571497885028,-123.100871962567,Jun-20,0,1,0,No,,0,Yes
327150,PFI10,WJ,44.0571451690790,-123.100865146157,Jun-20,0.5,1,0,Yes; expired,,0,Yes
327151,PFI10,WJ,44.0571756286985,-123.100859965753,Jun-20,0.5,1,0,Yes; expired,,0,Yes
327154,PFI10,WJ,44.0572145206642,-123.100828054633,Jun-20,0,1,0,No,,0,Yes
327158,PFI10,WJ,44.0572389579273,-123.100814374211,Jun-20,0,1,0,No,,0,Yes
327159,PFI10,WJ,44.0572323966358,-123.100854045808,Jun-20,0,1,0,No,,0,Yes
327160,PFI10,WJ,44.0573157697585,-123.100733654212,Jun-20,0,1,0,No,,0,Yes
327170,PFI10,WJ,44.0570141135601,-123.101695040697,Jun-20,0,1,0,No,,0,Yes
327175,PFI10,WJ,44.0568024164884,-123.101462550602,Jun-20,0,1,0,No,,0,Yes
327176,PFI10,WJ,44.0568809300593,-123.101430474416,Jun-20,0,1,0,No,,0,Yes
327179,PFI10,WJ,44.0571669811628,-123.101547304966,Jun-20,0,1,0,No,,0,Yes
327180,PFI10,WJ,44.0571259214603,-123.101599598716,Jun-20,0.5,1,0,Yes; returned,,0,Yes
327221,SFS30,5th/Conger,44.0545132145633,-123.133958822457,Jun-20,8,2,2,No,,0,No
327225,SFS30,14th/Lincoln,44.0442071902968,-123.096975208181,Jun-20,2.5,2,2,No,,0,No
327229,SFS30,I-105/Coburg,44.0617552676835,-123.080578633519,Jun-20,1,1,1,No,,0,No
327230,SFS30,Coburg/Southwood,44.0635380618051,-123.078279957782,Jun-20,1.5,1,1,No,,0,No
327314,PFI10,Richardson Bridge,44.0462326151977,-123.141360931330,Jun-20,0.5,1,0,No,,0,Yes
327315,PFI10,Westmoreland,44.0414847559423,-123.115922240880,Jun-20,0,1,0,No,,0,Yes
327317,PFI10,Garfield,44.0422799683447,-123.120047264605,Jun-20,0,1,0,No,,0,Yes
327330,SFS30,13th/Dani,44.0444751903543,-123.153207591425,Jun-20,1.5,1,1,No,,0,No
327371,PFI10,AC,44.0462455321892,-123.145715910951,Jun-20,0.5,1,0,No,,0,Yes
327375,PFI10,AC,44.0464287330279,-123.145192008254,Jun-20,0.5,1,0,No,,0,Yes
327379,PFI10,AC,44.0467612467684,-123.149874374747,Jun-20,0.5,1,0,No,,0,Yes
327383,PFI10,AC,44.0474991863810,-123.155695557279,Jun-20,0.5,1,0,No,,0,Yes
327388,PFI10,Commerce Bridge,44.0500377773226,-123.168098324088,Jun-20,0,1,0,No,,0,Yes
327393,PFI10,Commerce Bridge,44.0503109235325,-123.167939604656,Jun-20,0,1,0,No,,0,Yes
328444,PFI10,Gudukut,44.0447974017359,-123.125838232777,Jun-20,0,1,0,No,,0,Yes
328446,PFI10,Gudukut,44.0444423006354,-123.125924779453,Jun-20,0,1,0,No,Needle removed,0,Yes
328579,PFI10,Owen Rose,44.0633713771366,-123.101157489487,Jun-20,0.5,1,0,No,,0,Yes
328580,PFI10,I5 Rose Garden,44.0634409908063,-123.101104672169,Jun-20,0.5,1,0,No,,0,Yes
328585,PFI10,AB,44.0459394625716,-123.054027183813,Jun-20,0,1,0,No,,0,Yes
328586,PFI10,Knickerbocker,44.0442376160161,-123.051125108904,Jun-20,0,1,0,Yes; expired,,0,Yes
328587,PFI10,Knickerbocker,44.0443371197468,-123.051247524615,Jun-20,0,1,0,Yes; expired,,0,Yes
328591,PFI10,Knickerbocker,44.0445238809966,-123.051930611972,Jun-20,0,1,0,No,,0,Yes
328592,PFI10,AB,44.0481748677836,-123.059427023255,Jun-20,0,1,0,No,,0,Yes
328593,PFI10,Knickerbocker,44.0447871237114,-123.053340445969,Jun-20,0,1,0,No,,0,Yes
328596,PFI10,AB,44.0494436628757,-123.062754707430,Jun-20,0,1,0,Yes; expired,,0,Yes
328598,PFI10,AB,44.0525274681367,-123.079715948395,Jun-20,0,1,0,No,,0,Yes
328599,PFI10,AB,44.0523582262644,-123.079892740571,Jun-20,0.5,1,0,No,,0,Yes
328600,PFI10,AB,44.0526820688253,-123.080590862078,Jun-20,0,1,0,No,,0,Yes
328601,PFI10,AB,44.0505208632923,-123.065495253441,Jun-20,0,1,0,No,,0,Yes
328602,PFI10,AB,44.0501933970762,-123.065405312244,Jun-20,0,1,0,No,,0,Yes
328607,PFI10,AB,44.0594242865041,-123.075800101107,Jun-20,0,1,0,No,,0,Yes
328610,PFI10,Trevon/Terry St Bridge,44.0921729456281,-123.190092068445,Jun-20,0.25,1,0,No,,0,Yes
328611,PFI10,SB,44.0575352997943,-123.084448115875,Jun-20,0.5,1,0,No,,0,Yes
328613,PFI10,MJ,44.0637662323123,-123.102369639177,Jun-20,0,1,0,No,,0,Yes
328614,PFI10,MJ,44.0639751169980,-123.103450412022,Jun-20,0,1,0,No,,0,Yes
328622,PFI10,SB,44.0585197096018,-123.085818630148,Jun-20,0,1,0,No,,0,Yes
328625,PFI10,SB,44.0588163438538,-123.086047092456,Jun-20,0,1,0,No,,0,Yes
328627,PFI10,SB,44.0589697419335,-123.086549606765,Jun-20,0,1,0,No,,0,Yes
328628,PFI10,SB,44.0590629643986,-123.086871494567,Jun-20,0,1,0,No,,0,Yes
328629,PFI10,SB,44.0593525202268,-123.087752807552,Jun-20,0,1,0,No,,0,Yes
328630,PFI10,SB,44.0601983567116,-123.090163200215,Jun-20,0,1,0,No,,0,Yes
328631,PFI10,SB,44.0603158405534,-123.090680553145,Jun-20,0,1,0,No,,0,Yes
328635,PFI10,Gudukut,44.0442705998037,-123.126760049956,Jun-20,0,1,0,No,,0,Yes
328636,PFI10,Gudukut,44.0442916635890,-123.126784184844,Jun-20,0,1,0,No,,0,Yes
328637,PFI10,Gudukut,44.0442674062888,-123.126761908347,Jun-20,0,1,0,No,,0,Yes
328638,PFI10,Gudukut,44.0442545112303,-123.126770709790,Jun-20,0,1,0,No,,0,Yes
328639,PFI10,Gudukut,44.0442580198257,-123.126735035798,Jun-20,0,1,0,No,,0,Yes
328640,PFI10,Gudukut,44.0442481645534,-123.126701027477,Jun-20,0,1,0,No,,0,Yes
328641,PFI10,Gudukut,44.0442886569517,-123.126614657775,Jun-20,0,1,0,No,,0,Yes
328642,PFI10,Gudukut,44.0443335007763,-123.126686139462,Jun-20,0,1,0,No,,0,Yes
328742,PFI10,SB,44.0604012886167,-123.091451129089,Jun-20,0,1,0,No,,0,Yes
328758,SFS30,HWY 99/Roosevelt Blvd,44.0640426672468,-123.137674123408,Jun-20,13,4,3,No,,0,No
328759,SFS30,Beltline/Royal Ave,44.0678966427416,-123.173945059856,Jun-20,75.5,7,5,No,Called NW Hazmat,0*,Yes
328760,SFS30,W 8th Ave/Fillmore,44.0509221120529,-123.116986658157,Jun-20,17,4,3,No,,0,Yes
328774,PFI10,SB,44.0621609629772,-123.097256432319,Jun-20,0.25,1,0,No,,0,Yes
328778,PFI10,SB,44.0622801814903,-123.097674747235,Jun-20,0,1,0,No,,0,Yes
328779,PFI10,SB,44.0617854198559,-123.097662323652,Jun-20,0.25,1,0,No,,0,Yes
328780,PFI10,SB,44.0632414434781,-123.100317638308,Jun-20,0,1,0,No,,0,Yes
328783,PFI10,MJ,44.0642970900242,-123.104446538847,Jun-20,0,1,0,No,,0,Yes
328789,PFI10,Oak Path West,44.0471228918129,-123.136829059291,Jun-20,0.25,1,0,No,,0,Yes
328790,PFI10,MJ,44.0637383668308,-123.105495072912,Jun-20,0,1,0,No,,0,Yes
328792,PFI10,MJ,44.0645313547313,-123.105731591907,Jun-20,0,1,0,Yes; expired,,0,Yes
328793,PFI10,MJ,44.0645825822720,-123.106104924009,Jun-20,0.25,1,0,No,,0,Yes
328799,PFI10,MJ,44.0676745196499,-123.113273721055,Jun-20,0,1,0,No,,0,Yes
328800,PFI10,MJ,44.0677337906147,-123.113652673236,Jun-20,0.5,1,0,No,,0,Yes
328801,PFI10,WB,44.0685739515162,-123.115200487017,Jun-20,0.5,1,0,No,,0,Yes
328805,PFI10,Rasor,44.0725611571477,-123.116165790271,Jun-20,0,1,0,No,,0,Yes
328806,PFI10,Rasor,44.0724899852423,-123.116227522972,Jun-20,0,1,0,No,,0,Yes
328807,PFI10,West Bank,44.0848880792291,-123.119932118064,Jun-20,0,1,0,No,,0,Yes
328817,PFI10,AB,44.0457500570466,-123.052662508783,Jun-20,0,1,0,No,,0,Yes
328818,PFI10,AB,44.0457380930809,-123.052539169312,Jun-20,0.5,1,0,No,,0,Yes
328881,PFI10,Across from Mathews Community Garden,44.0422260073384,-123.121918450819,Jun-20,0.25,1,0,No,,0,Yes
328882,PFI10,Grant,44.0422258065222,-123.120089228318,Jun-20,0.25,1,0,No,,0,Yes
328884,PFI10,Skinners Butte,44.0596941862478,-123.087467535094,Jun-20,0.25,1,0,No,,0,Yes
328886,PFI10,Skinners Butte,44.0597145550483,-123.087741355362,Jun-20,0.25,1,0,No,,0,Yes
328887,PFI10,Skinners Butte,44.0597723100145,-123.087889045010,Jun-20,0.25,1,0,No,,0,Yes
328888,PFI10,Skinners Butte,44.0597831491019,-123.087899623427,Jun-20,0.25,1,0,No,,0,Yes
328889,PFI10,Skinners Butte,44.0597992042731,-123.087962992221,Jun-20,0.25,1,0,No,,0,Yes
328891,PFI10,Skinners Butte,44.0598254944023,-123.088003450647,Jun-20,0.25,1,0,No,,0,Yes
328909,PFI10,Jungle Island,44.0687784069745,-123.114641883280,Jun-20,0.25,1,0,No,,0,Yes
328911,PFI10,Jungle Island,44.0687420233886,-123.114806149878,Jun-20,0.25,1,0,No,,0,Yes
328912,PFI10,Skinners Butte,44.0600301390505,-123.089764664733,Jun-20,0,1,0,No,,0,Yes
328913,PFI10,Jungle Island,44.0688442359626,-123.114913355148,Jun-20,0.25,1,0,No,,0,Yes
328915,PFI10,Jungle Island,44.0689721716424,-123.114985834040,Jun-20,0.25,1,0,No,,0,Yes
328916,SFS30,E 6th Ave/Hilyard St,44.0535329188799,-123.087310995927,Jun-20,59,7,6,No,Called NW Hazmat,0*,Yes
328933,SFS30,E 7th Ave/Coburg,44.0521308576622,-123.087519211067,Jun-20,31,7,5,No,,0*,Yes
328936,SFS30,17th/Chambers,44.0422903686866,-123.117902439601,Jun-20,24,6,3,No,,0,No
328942,PFI10,Skinners Butte,44.0617803854831,-123.097436598570,Jun-20,0.5,1,0,No,,0,Yes
328949,PFI10,MJ,44.0645240094798,-123.105761993441,Jun-20,0.25,1,0,No,,0,Yes
328968,PFI10,West Bank,44.0673706356383,-123.113921672516,Jun-20,0,1,0,No,,0,Yes
328969,PFI10,West Bank,44.0712800392846,-123.116430722901,Jun-20,0.25,1,0,No,,0,Yes
328970,PFI10,West Bank,44.0880408836723,-123.119677749686,Jun-20,0,1,0,No,,0,Yes
328990,PFI10,Oak Path West,44.0464238119408,-123.136063746270,Jun-20,0,1,0,No,,0,Yes
329080,PFI10,NB,44.0677886567981,-123.111338161815,Jun-20,0,1,0,No,,0,Yes
329093,PFI10,NB,44.0659736524668,-123.106853166981,Jun-20,0,1,0,No,,0,Yes
329096,PFI10,Upstream from Greenway Bridge,44.0674288535647,-123.110797732268,Jun-20,0,1,0,No,,0,Yes
329107,PFI10,AB,44.0519722707541,-123.069909004621,Jun-20,0,1,0,No,,0,Yes
329108,PFI10,AB,44.0519052194010,-123.069614888443,Jun-20,0,1,0,No,,0,Yes
329126,PFI10,AB,44.0462106730385,-123.054943063017,Jun-20,0,1,0,No,,0,Yes
329144,PFI10,AB,44.0505950843661,-123.065950208915,Jun-20,0,1,0,No,,0,Yes
329146,PFI10,AB,44.0595508819639,-123.075625578091,Jun-20,0,1,0,No,,0,Yes
329152,PFI10,SB,44.0596924363620,-123.088701216601,Jun-20,0,1,0,No,,0,Yes
329190,PFI10,AB,44.0522768867738,-123.070965676878,Jun-20,0,1,0,No,,0,Yes
329696,PFI10,Skinners Butte,44.0596328279626,-123.087744095381,Jun-20,0.5,1,0,No,,0,Yes
329701,SFS30,River Road/Silver Ln,44.0955927330865,-123.127955034662,Jun-20,1,1,1,No,,0,No
329757,PFI10,Gilbert,44.0677655304777,-123.142983129929,Jun-20,0.25,1,0,No,,0,Yes
329783,SFS30,W 2nd/Lawrence,44.0576418655699,-123.098736616719,Jun-20,11,3,2,No,,0,No
329784,SFS30,15th/Charnelton,44.0433350323141,-123.095507047505,Jun-20,4,3,2,No,Needles and caps,0,No
329785,SFS30,11th/Commerce,44.0480749273123,-123.168791851392,Jun-20,5,3,2,No,,0,No
329786,SFS30,W 7th Pl/Conger,44.0517979745744,-123.134000180078,Jun-20,8,3,2,No,,0,No
329788,SFS30,15th/Hayes,44.0433699859109,-123.121607487252,Jun-20,4,3,2,No,Needles,0,No
329790,SFS30,14th/Lincoln,44.0442071902968,-123.096975208181,Jun-20,3.5,3,2,No,,0,No
329791,SFS30,1452 Polk St,44.0438649298519,-123.112779266270,Jun-20,4,3,2,No,,0,No
329799,SFS30,1st/Monroe Aly,44.0587386845992,-123.105299282236,Jun-20,1.5,1,1,No,Called NW Hazmat (feces),0,No
329805,SFS30,5th/Wallis,44.0541490604119,-123.154405287744,Jun-20,7.5,3,2,No,,0,No
329961,SFS30,E 2nd Aly/High Aly,44.0570685254324,-123.088821068848,Jun-20,2,3,2,No,,0,No
329962,SFS30,E 2nd Aly/Pearl,44.0570529104266,-123.089545438644,Jun-20,2,3,2,No,,0,No
330021,PFI10,WB,44.0687086618698,-123.115307976749,Jun-20,0,1,0,No,,0,Yes
330063,PFI10,WB,44.0686086112129,-123.115188751224,Jun-20,0,1,0,No,,0,Yes
330069,PFI10,MJ,44.0677249592108,-123.115076664483,Jun-20,0,1,0,No,,0,Yes
330085,PFI10,WJ,44.0582065364229,-123.100689494001,Jun-20,0,1,0,Yes; expired,,0,Yes
330086,PFI10,WJ,44.0583745926718,-123.101149847923,Jun-20,0,1,0,No,,0,Yes
330087,PFI10,WJ,44.0575678940530,-123.100548238577,Jun-20,0.5,1,0,No,,0,Yes
330088,PFI10,WJ,44.0575331903233,-123.100578083028,Jun-20,0.5,1,0,No,,0,Yes
330090,PFI10,WJ,44.0561786102417,-123.101511084586,Jun-20,0,1,0,No,,0,Yes
330091,PFI10,WJ,44.0558671694990,-123.101414262543,Jun-20,0,1,0,No,,0,Yes
330092,PFI10,WJ,44.0557731380223,-123.101307081636,Jun-20,0,1,0,No,,0,Yes
330093,PFI10,WJ,44.0556332356124,-123.101547265535,Jun-20,0,1,0,No,,0,Yes
